RetainedRef	DuplicateRef
gene=ENO2	unassigned_transcript_2850
gene=SRP54	unassigned_transcript_6349
gene=GPI16	unassigned_transcript_2867
gene=CCZ1	unassigned_transcript_363
gene=UBC6	unassigned_transcript_1744
gene=GLC3	unassigned_transcript_1611
gene=EAR1	unassigned_transcript_4797
gene=GLN1	unassigned_transcript_6301
gene=CAT5	unassigned_transcript_5695
gene=ERP2	unassigned_transcript_65
gene=ATF1	unassigned_transcript_5953
gene=RPS28B	unassigned_transcript_4243
gene=PAN6	unassigned_transcript_2938
gene=MPS3	unassigned_transcript_3351
gene=NNK1	unassigned_transcript_3592
gene=RPN5	unassigned_transcript_821
gene=SNF5	unassigned_transcript_525
gene=VPS36	unassigned_transcript_4405
gene=SME1	unassigned_transcript_5731
gene=PUS2	unassigned_transcript_2204
gene=YNCD0003W	gene=YNCO0016W
gene=FCY21	unassigned_transcript_1696
gene=DPB2	unassigned_transcript_6451
gene=YJU3	unassigned_transcript_3668
gene=SML1	unassigned_transcript_4533
gene=SEN54	unassigned_transcript_6178
gene=YKL068W-A	unassigned_transcript_3695
gene=PNC1	unassigned_transcript_2232
gene=YAP1801	unassigned_transcript_2837
gene=STP22	unassigned_transcript_602
gene=TAF3	unassigned_transcript_6251
gene=MRPL32	unassigned_transcript_613
gene=DFG16	unassigned_transcript_5600
gene=GIM3	unassigned_transcript_5145
gene=TSL1	unassigned_transcript_4490
gene=YDR194W-A	unassigned_transcript_1172
gene=SCP1	unassigned_transcript_5942
gene=NAS6	unassigned_transcript_2535
gene=CRH1	unassigned_transcript_2490
gene=TUM1	unassigned_transcript_5825
gene=COG7	unassigned_transcript_2266
gene=PDI1	unassigned_transcript_568
gene=PXA1	unassigned_transcript_6114
gene=YLR236C	unassigned_transcript_4212
gene=ROK1	unassigned_transcript_2095
gene=IFH1	unassigned_transcript_4197
gene=NME1	unassigned_transcript_5281
gene=QDR3	unassigned_transcript_270
gene=MNN10	unassigned_transcript_1226
gene=SEH1	unassigned_transcript_2164
gene=ACC1	unassigned_transcript_5323
gene=FUS2	unassigned_transcript_4865
gene=MAK21	unassigned_transcript_1033
gene=ALE2	unassigned_transcript_6377
gene=RMD1	unassigned_transcript_963
gene=MTR3	unassigned_transcript_2448
gene=MIN9	unassigned_transcript_3742
gene=DIP5	unassigned_transcript_5990
gene=NMD3	unassigned_transcript_2846
gene=YPR027C	unassigned_transcript_6292
gene=SGS1	unassigned_transcript_4819
gene=YER152C	unassigned_transcript_1807
gene=FEX2	unassigned_transcript_5976
gene=TIR2	unassigned_transcript_5579
gene=WHI4	unassigned_transcript_749
gene=YFL012W	unassigned_transcript_1912
gene=YNL046W	unassigned_transcript_5255
gene=SMY1	unassigned_transcript_3683
gene=MET18	unassigned_transcript_2956
gene=YCL001W-A	unassigned_transcript_609
gene=ERG3	unassigned_transcript_4001
gene=MSC6	unassigned_transcript_5931
gene=SIT4	unassigned_transcript_919
gene=SDH6	unassigned_transcript_1377
gene=RCK2	unassigned_transcript_4225
gene=USV1	unassigned_transcript_6030
gene=RPS12	unassigned_transcript_5944
gene=CTI6	unassigned_transcript_6078
gene=YNCK0017W	unassigned_transcript_3795
gene=RVS167	unassigned_transcript_1387
gene=TIF11	unassigned_transcript_4897
gene=CYC1	unassigned_transcript_3418
gene=MCM4	unassigned_transcript_6284
gene=AIM3	unassigned_transcript_341
gene=ATP12	unassigned_transcript_3179
gene=AHA1	unassigned_transcript_1197
gene=RRP46	unassigned_transcript_2377
gene=SAW1	unassigned_transcript_44
gene=SUT2	unassigned_transcript_6272
gene=SIT1	unassigned_transcript_1547
gene=ISY1	unassigned_transcript_3420
gene=EFM3	unassigned_transcript_3505
gene=PUS9	unassigned_transcript_929
gene=PGI1	unassigned_transcript_426
gene=AIM46	unassigned_transcript_2878
gene=BNA4	unassigned_transcript_120
gene=RTN1	unassigned_transcript_1214
gene=ZRC1	unassigned_transcript_4878
gene=COX15	unassigned_transcript_1794
gene=RFC3	unassigned_transcript_5010
gene=PXR1	unassigned_transcript_2581
gene=MDE1	unassigned_transcript_3392
gene=SPT3	unassigned_transcript_1392
gene=SCP160	unassigned_transcript_3282
gene=HST1	unassigned_transcript_5493
gene=ATG17	unassigned_transcript_4412
gene=PMC1	unassigned_transcript_2265
gene=CDA1	unassigned_transcript_4287
gene=YNL195C	unassigned_transcript_5105
gene=JID1	unassigned_transcript_6324
gene=PEX18	unassigned_transcript_2836
gene=HRA1	unassigned_transcript_46
gene=ATX2	unassigned_transcript_5652
gene=GOS1	unassigned_transcript_2615
gene=YMR316C-A	unassigned_transcript_4958
gene=SAM50	unassigned_transcript_5279
gene=RTT109	unassigned_transcript_3941
gene=LDB19	unassigned_transcript_5898
gene=RHO4	unassigned_transcript_3823
gene=HIF1	unassigned_transcript_3920
gene=VPS28	unassigned_transcript_6195
gene=MAP1	unassigned_transcript_4220
gene=PRO1	unassigned_transcript_1286
gene=HEM4	unassigned_transcript_5853
gene=MNN14	unassigned_transcript_3435
gene=YDL241W	unassigned_transcript_733
gene=ALD2	unassigned_transcript_4796
gene=TRP4	unassigned_transcript_1347
gene=SSE1	unassigned_transcript_6155
gene=KEL3	unassigned_transcript_5992
gene=POL5	unassigned_transcript_1558
gene=MSR1	unassigned_transcript_2761
gene=HTL1	unassigned_transcript_637
gene=LCB4	unassigned_transcript_5742
gene=YOR1	unassigned_transcript_2582
gene=BOI1	unassigned_transcript_132
gene=OSH3	unassigned_transcript_2741
gene=MCX1	unassigned_transcript_461
gene=ATG10	unassigned_transcript_3900
gene=CTF8	unassigned_transcript_2870
gene=SKO1	unassigned_transcript_5129
gene=PGA1	unassigned_transcript_5139
gene=ATP19	unassigned_transcript_5484
gene=CUE3	unassigned_transcript_2156
gene=YML083C	unassigned_transcript_4505
gene=YIG1	unassigned_transcript_6058
gene=PET111	unassigned_transcript_4894
gene=SNR190	unassigned_transcript_3209
gene=YEL028W	unassigned_transcript_1589
gene=DOT1	unassigned_transcript_1434
gene=IRC21	unassigned_transcript_4688
gene=PEX9	unassigned_transcript_4626
gene=MNT2	unassigned_transcript_2007
gene=CLC1	unassigned_transcript_2465
gene=BCD1	unassigned_transcript_2701
gene=SNR76	unassigned_transcript_4617
gene=YSP2	unassigned_transcript_1319
gene=POB3	unassigned_transcript_4521
gene=DIB1	unassigned_transcript_6344
gene=HMG1	unassigned_transcript_4514
gene=YPL152W-A	unassigned_transcript_6108
gene=MCD1	unassigned_transcript_961
gene=IMO32	unassigned_transcript_2307
gene=TFB4	unassigned_transcript_6320
gene=YBR144C	unassigned_transcript_375
gene=TRX1	unassigned_transcript_3988
gene=APT2	unassigned_transcript_1435
gene=URE2	unassigned_transcript_5075
gene=YOL029C	unassigned_transcript_5534
gene=SNA2	unassigned_transcript_1518
gene=PRE1	unassigned_transcript_1638
gene=SIP3	unassigned_transcript_5048
gene=MCY1	unassigned_transcript_2281
gene=ATG1	unassigned_transcript_2087
gene=YKL033W-A	unassigned_transcript_3732
gene=YMR254C	unassigned_transcript_4891
gene=YBR196C-B	unassigned_transcript_428
gene=YMR099C	unassigned_transcript_4717
gene=SNR30	unassigned_transcript_3971
gene=IPK1	unassigned_transcript_1302
gene=PPR1	unassigned_transcript_3957
gene=AEP3	unassigned_transcript_6257
gene=MIS1	unassigned_transcript_317
gene=DOT6	unassigned_transcript_1731
gene=YNCB0015W	unassigned_transcript_313
gene=YNCB0015W	gene=YNCD0011W
gene=YNCB0015W	unassigned_transcript_1030
gene=YNCB0015W	gene=YNCJ0011W
gene=YNCB0015W	unassigned_transcript_3322
gene=YNCB0015W	gene=YNCJ0014C
gene=YNCB0015W	unassigned_transcript_3331
gene=YNCB0015W	gene=YNCK0006C
gene=YNCB0015W	unassigned_transcript_3609
gene=YNCB0015W	gene=YNCM0004C
gene=YNCB0015W	unassigned_transcript_4519
gene=YNCB0015W	gene=YNCM0033C
gene=YNCB0015W	unassigned_transcript_4872
gene=SPO71	unassigned_transcript_1081
gene=VPS45	unassigned_transcript_2172
gene=BUD22	unassigned_transcript_4622
gene=YGL194C-A	unassigned_transcript_2072
gene=PBP2	unassigned_transcript_468
gene=UBS1	unassigned_transcript_397
gene=BDH2	unassigned_transcript_11
gene=NEO1	unassigned_transcript_3040
gene=TPK1	unassigned_transcript_3193
gene=MRS2	unassigned_transcript_5907
gene=PBP4	unassigned_transcript_914
gene=YCX1	unassigned_transcript_767
gene=PSK1	unassigned_transcript_55
gene=SUB2	unassigned_transcript_884
gene=RPL12A	unassigned_transcript_1560
gene=AST2	unassigned_transcript_1745
gene=CMS1	unassigned_transcript_3945
gene=HHF1	unassigned_transcript_230
gene=SYP1	unassigned_transcript_650
gene=SPG1	unassigned_transcript_2539
gene=GRC3	unassigned_transcript_3906
gene=MAL11	unassigned_transcript_2590
gene=CNL1	unassigned_transcript_1349
gene=CTO1	unassigned_transcript_626
gene=YGR016W	unassigned_transcript_2285
gene=NMD4	unassigned_transcript_4347
gene=DIN7	unassigned_transcript_1252
gene=YBR182C-A	unassigned_transcript_413
gene=YIR018C-A	unassigned_transcript_3113
gene=YJL193W	unassigned_transcript_3168
gene=RPG1	unassigned_transcript_310
gene=HOB2	unassigned_transcript_6380
gene=URA2	unassigned_transcript_3229
gene=OCA6	unassigned_transcript_1040
gene=YDL218W	unassigned_transcript_754
gene=YKL162C	unassigned_transcript_3601
gene=BST1	unassigned_transcript_1897
gene=MUD2	unassigned_transcript_3687
gene=RBP95	unassigned_transcript_629
gene=YBR196C-A	unassigned_transcript_427
gene=GPI10	unassigned_transcript_2124
gene=ULP1	unassigned_transcript_6242
gene=AVT7	unassigned_transcript_3000
gene=GAL4	unassigned_transcript_6013
gene=ERI1	unassigned_transcript_6164
gene=LGE1	unassigned_transcript_6208
gene=HXT2	unassigned_transcript_4611
gene=ELO2	unassigned_transcript_656
gene=TML25	unassigned_transcript_4064
gene=MRPL40	unassigned_transcript_6087
gene=ART5	unassigned_transcript_2349
gene=MDR1	unassigned_transcript_2382
gene=ADE1	unassigned_transcript_81
gene=YNCL0007W	unassigned_transcript_4059
gene=YNCL0007W	gene=YNCO0012C
gene=YNCL0007W	unassigned_transcript_5575
gene=ARG7	unassigned_transcript_4677
gene=BEM1	unassigned_transcript_432
gene=THO1	unassigned_transcript_1700
gene=RNA170	unassigned_transcript_4833
gene=MAK5	unassigned_transcript_373
gene=TSR4	unassigned_transcript_5542
gene=YNCJ0008W	unassigned_transcript_3261
gene=SNR189	unassigned_transcript_653
gene=PAD1	unassigned_transcript_1529
gene=ADR1	unassigned_transcript_1199
gene=CTS1	unassigned_transcript_4264
gene=BUL2	unassigned_transcript_4477
gene=GRX4	unassigned_transcript_1833
gene=YBL029C-A	unassigned_transcript_186
gene=ACK1	unassigned_transcript_771
gene=PMA1	unassigned_transcript_2261
gene=SUA5	unassigned_transcript_2098
unassigned_transcript_1924	unassigned_transcript_2452
gene=NCE103	unassigned_transcript_5267
gene=HOG1	unassigned_transcript_4058
gene=NOC4	unassigned_transcript_6410
gene=YGL159W	unassigned_transcript_2107
gene=RNR2	unassigned_transcript_3345
gene=BPL1	unassigned_transcript_827
gene=FYV10	unassigned_transcript_2989
gene=KAP104	unassigned_transcript_241
gene=HAA1	unassigned_transcript_6271
gene=RGI1	unassigned_transcript_1705
gene=GIP1	unassigned_transcript_273
gene=PEX35	unassigned_transcript_2466
gene=SAP30	unassigned_transcript_4900
gene=RFC2	unassigned_transcript_3442
gene=RBL2	unassigned_transcript_5838
gene=MCM22	unassigned_transcript_3511
gene=OYE3	unassigned_transcript_6089
gene=FYV8	unassigned_transcript_2497
gene=QDR2	unassigned_transcript_2963
gene=HCR1	unassigned_transcript_4169
gene=SPH1	unassigned_transcript_4294
gene=TOF1	unassigned_transcript_5033
gene=YER084W	unassigned_transcript_1726
gene=NOT5	unassigned_transcript_6336
gene=PAU4	unassigned_transcript_4449
gene=MET2	unassigned_transcript_5030
gene=OLE1	unassigned_transcript_2212
gene=IFM1	unassigned_transcript_5541
gene=SNR84	unassigned_transcript_1520
gene=GPM3	unassigned_transcript_5505
gene=YOR015W	unassigned_transcript_5585
gene=THP2	unassigned_transcript_2843
gene=SPO11	unassigned_transcript_2625
gene=PHA2	unassigned_transcript_4986
gene=NCA2	unassigned_transcript_6421
gene=POR1	unassigned_transcript_5242
gene=YNCG0040C	gene=YNCK0016W
gene=SDP1	unassigned_transcript_2971
gene=HPM1	unassigned_transcript_2974
gene=STR3	unassigned_transcript_2084
gene=TPT1	unassigned_transcript_5458
gene=DAP2	unassigned_transcript_2688
gene=SUF16	unassigned_transcript_628
gene=SUF16	gene=YNCD0001W
gene=SUF16	unassigned_transcript_762
gene=SUF16	gene=YNCD0020W
gene=SUF16	unassigned_transcript_1250
gene=SUF16	gene=YNCF0008C
gene=SUF16	unassigned_transcript_1949
gene=SUF16	gene=YNCG0039W
gene=SUF16	unassigned_transcript_2473
gene=SUF16	gene=YNCP0009W
gene=SUF16	unassigned_transcript_6270
gene=RSB1	unassigned_transcript_5622
gene=RLM1	unassigned_transcript_6172
gene=SOK2	unassigned_transcript_4624
gene=PPH21	unassigned_transcript_834
gene=CLG1	unassigned_transcript_2050
gene=YGR039W	unassigned_transcript_2321
gene=URA7	unassigned_transcript_176
gene=SWD2	unassigned_transcript_3749
gene=HMS1	unassigned_transcript_5602
gene=SPT10	unassigned_transcript_3233
gene=TRT2	unassigned_transcript_3555
gene=IMP3	unassigned_transcript_2823
gene=DIA2	unassigned_transcript_5653
gene=RBK1	unassigned_transcript_658
gene=YEL014C	unassigned_transcript_1607
gene=YDL085C-A	unassigned_transcript_882
gene=YAP5	unassigned_transcript_3112
gene=TFC6	unassigned_transcript_1353
gene=ART10	unassigned_transcript_4378
gene=NRG2	unassigned_transcript_296
gene=MUB1	unassigned_transcript_4718
gene=PMA2	unassigned_transcript_6228
gene=VPS21	unassigned_transcript_5661
gene=VPH1	unassigned_transcript_5843
gene=RAV1	unassigned_transcript_3403
gene=TUL1	unassigned_transcript_3731
gene=FHL1	unassigned_transcript_6366
gene=HEM12	unassigned_transcript_1020
gene=MIL1	unassigned_transcript_1889
gene=RLP7	unassigned_transcript_5305
gene=MTG2	unassigned_transcript_2844
gene=VID27	unassigned_transcript_5091
gene=PAC2	unassigned_transcript_1630
gene=ILM1	unassigned_transcript_3493
gene=MAK10	unassigned_transcript_1561
gene=SED1	unassigned_transcript_1050
gene=CSI2	unassigned_transcript_5561
gene=HIM1	unassigned_transcript_1308
gene=YPR127W	unassigned_transcript_6390
gene=YKL063C	unassigned_transcript_3702
gene=SER1	unassigned_transcript_5756
gene=RPB9	unassigned_transcript_2198
gene=BRE5	unassigned_transcript_5359
gene=UBP12	unassigned_transcript_3165
gene=CRT10	unassigned_transcript_5498
gene=CDC25	unassigned_transcript_4291
gene=SDT1	unassigned_transcript_2043
gene=WHI5	unassigned_transcript_5655
gene=WHI3	unassigned_transcript_5103
gene=YHL041W	unassigned_transcript_2605
gene=PRP5	unassigned_transcript_473
gene=PEX34	unassigned_transcript_555
gene=VTC3	unassigned_transcript_6243
gene=YPR003C	unassigned_transcript_6265
gene=VFA1	unassigned_transcript_1771
gene=PGM2	unassigned_transcript_4723
gene=CSM2	unassigned_transcript_2952
gene=HHY1	unassigned_transcript_1554
gene=IRS4	unassigned_transcript_3787
gene=NSR1	unassigned_transcript_2449
gene=PSF3	unassigned_transcript_5411
gene=LEE1	unassigned_transcript_6209
gene=MTM1	unassigned_transcript_2561
gene=RRP3	unassigned_transcript_2731
gene=GPI8	unassigned_transcript_1323
gene=NBP2	unassigned_transcript_1136
gene=ATF2	unassigned_transcript_2477
gene=MRS6	unassigned_transcript_5945
gene=VPS501	unassigned_transcript_3848
gene=ASP1	unassigned_transcript_1313
gene=YPL162C	unassigned_transcript_6098
gene=NDT80	unassigned_transcript_2793
gene=CUE4	unassigned_transcript_4488
gene=ATR1	unassigned_transcript_4472
gene=YCK1	unassigned_transcript_2806
gene=TMH11	unassigned_transcript_3457
gene=YMR321C	unassigned_transcript_4963
gene=BRO1	unassigned_transcript_6177
gene=LPP1	unassigned_transcript_1494
gene=YDR131C	unassigned_transcript_1109
gene=MTQ2	unassigned_transcript_1116
gene=MMM1	unassigned_transcript_3937
gene=RSA3	unassigned_transcript_4195
gene=KCS1	unassigned_transcript_980
gene=YJL114W	unassigned_transcript_3245
gene=GID7	unassigned_transcript_571
gene=YNL277W-A	unassigned_transcript_5029
gene=ECI1	unassigned_transcript_4261
gene=LEU9	unassigned_transcript_5679
gene=SHE10	unassigned_transcript_2037
gene=MCO32	unassigned_transcript_2334
gene=YHM2	unassigned_transcript_4875
gene=RIF2	unassigned_transcript_4441
gene=YDL159W-A	unassigned_transcript_811
gene=PTR2	unassigned_transcript_3863
gene=MIP1	unassigned_transcript_5905
gene=SEC66	unassigned_transcript_403
gene=NIT3	unassigned_transcript_4334
gene=IRC18	unassigned_transcript_3333
gene=YAR064W	unassigned_transcript_98
gene=PRE5	unassigned_transcript_4954
gene=TSC10	unassigned_transcript_502
gene=CRG1	unassigned_transcript_2889
gene=ANP1	unassigned_transcript_1580
gene=ICE2	unassigned_transcript_2997
gene=PET309	unassigned_transcript_4011
gene=SNA3	unassigned_transcript_3206
gene=MSM1	unassigned_transcript_2470
gene=RAM2	unassigned_transcript_3747
gene=RRN11	unassigned_transcript_4553
gene=SDD1	unassigned_transcript_1556
gene=OST3	unassigned_transcript_5657
gene=RPL41A	unassigned_transcript_788
gene=SPP381	unassigned_transcript_383
gene=LOT6	unassigned_transcript_3954
gene=NAB6	unassigned_transcript_4471
gene=SMC3	unassigned_transcript_3290
gene=REX4	unassigned_transcript_5482
gene=YPL264C	unassigned_transcript_5991
gene=PHB1	unassigned_transcript_2421
gene=POR2	unassigned_transcript_2970
gene=AIM17	unassigned_transcript_2626
gene=ORA1	unassigned_transcript_4858
gene=STE13	unassigned_transcript_5793
gene=IDS2	unassigned_transcript_3212
gene=CVM1	unassigned_transcript_4785
gene=TAG1	unassigned_transcript_4151
gene=YGR161W-C	unassigned_transcript_2451
gene=ZOD1	unassigned_transcript_4500
gene=TIM21	unassigned_transcript_2310
gene=YDR061W	unassigned_transcript_1034
gene=YMR187C	unassigned_transcript_4816
gene=EMP65	unassigned_transcript_1793
gene=SBE22	unassigned_transcript_2772
gene=DIC1	unassigned_transcript_4332
gene=SUI3	unassigned_transcript_6023
gene=PAM17	unassigned_transcript_3834
gene=BRR1	unassigned_transcript_6321
gene=SPO23	unassigned_transcript_486
gene=THR1	unassigned_transcript_2685
gene=SMK1	unassigned_transcript_6318
gene=CTK1	unassigned_transcript_3622
gene=AZF1	unassigned_transcript_5684
gene=SNZ2	unassigned_transcript_4971
gene=YDR248C	unassigned_transcript_1230
gene=HTC1	unassigned_transcript_6193
gene=SGE1	unassigned_transcript_6472
gene=ADA2	unassigned_transcript_1441
gene=AVT3	unassigned_transcript_3615
gene=HYM1	unassigned_transcript_3574
gene=RPN9	unassigned_transcript_1423
gene=AHT1	unassigned_transcript_2763
gene=MKT1	unassigned_transcript_5213
gene=TDA6	unassigned_transcript_6423
gene=HUT1	unassigned_transcript_6017
gene=VVS1	unassigned_transcript_477
gene=DBF2	unassigned_transcript_2374
gene=MCM7	unassigned_transcript_436
gene=MET31	unassigned_transcript_6226
gene=AIM26	unassigned_transcript_3729
gene=TRE2	unassigned_transcript_5830
gene=NUG1	unassigned_transcript_1629
gene=GPB2	unassigned_transcript_15
gene=YHR219W	unassigned_transcript_2905
gene=COA2	unassigned_transcript_6070
gene=ARO9	unassigned_transcript_2808
gene=CCT8	unassigned_transcript_3360
gene=IRE1	unassigned_transcript_2747
gene=YCL001W-B	unassigned_transcript_610
gene=PDB1	unassigned_transcript_456
gene=SSO1	unassigned_transcript_6028
gene=CCE1	unassigned_transcript_3756
gene=CDC42	unassigned_transcript_4207
gene=NRT1	unassigned_transcript_5642
gene=MRPS12	unassigned_transcript_5344
gene=MLS1	unassigned_transcript_5183
gene=TDA8	unassigned_transcript_6
gene=YHL048C-A	unassigned_transcript_2597
gene=PCS60	unassigned_transcript_458
gene=DPI8	unassigned_transcript_3225
gene=YNCI0003C	unassigned_transcript_2991
gene=SAS3	unassigned_transcript_162
gene=RRP9	unassigned_transcript_6399
gene=NPA3	unassigned_transcript_3445
gene=YNCI0002W	unassigned_transcript_2985
